REGION;DEP;AR;CANTON;TYPCT;CHEFLIEU;TNCC;ARTMAJ;NCC;ARTMIN;NCCENR
25;61;1;17;1;61211;0;;JUVIGNY-SOUS-ANDAINE;;Juvigny-sous-Andaine
25;61;3;18;2;61214;5;(L');AIGLE-EST;(L');Aigle-Est
25;61;3;19;1;61230;0;;LONGNY-AU-PERCHE;;Longny-au-Perche
25;61;1;20;1;61258;2;(LE);MELE-SUR-SARTHE;(Le);Mêle-sur-Sarthe
25;61;2;21;1;61275;2;(LE);MERLERAULT;(Le);Merlerault
25;61;2;22;1;61278;0;;MESSEI;;Messei
25;61;3;23;1;61293;0;;MORTAGNE-AU-PERCHE;;Mortagne-au-Perche
25;61;2;24;1;61294;0;;MORTREE;;Mortrée
25;61;3;25;1;61297;0;;MOULINS-LA-MARCHE;;Moulins-la-Marche
25;61;3;26;1;61309;0;;NOCE;;Nocé
25;61;1;27;1;61324;0;;PASSAIS;;Passais
25;61;3;28;1;61327;0;;PERVENCHERES;;Pervenchères
25;61;2;29;1;61339;0;;PUTANGES-PONT-ECREPIN;;Putanges-Pont-Écrepin
25;61;3;30;1;61345;0;;REMALARD;;Rémalard
25;61;1;31;1;61464;0;;SEES;;Sées
25;61;3;32;1;61484;2;(LE);THEIL;(Le);Theil
25;61;2;33;1;61486;0;;TINCHEBRAY;;Tinchebray
25;61;3;34;1;61491;0;;TOUROUVRE;;Tourouvre
25;61;2;35;1;61494;0;;TRUN;;Trun
25;61;2;36;1;61508;0;;VIMOUTIERS;;Vimoutiers
25;61;3;37;2;61214;5;(L');AIGLE-OUEST;(L');Aigle-Ouest
25;61;1;38;2;61001;1;;ALENCON  3E  CANTON;;Alençon  3e  Canton
25;61;2;39;2;61006;1;;ARGENTAN-OUEST;;Argentan-Ouest
25;61;2;40;2;61169;0;;FLERS-SUD;;Flers-Sud
31;62;5;01;1;62014;1;;AIRE-SUR-LA-LYS;;Aire-sur-la-Lys
31;62;5;02;1;62038;1;;ARDRES;;Ardres
31;62;1;03;2;62041;1;;ARRAS-NORD;;Arras-Nord
31;62;1;04;2;62041;1;;ARRAS-SUD;;Arras-Sud
31;62;1;05;1;62045;1;;AUBIGNY-EN-ARTOIS;;Aubigny-en-Artois
31;62;5;06;1;62057;1;;AUDRUICQ;;Audruicq
31;62;1;07;1;62060;1;;AUXI-LE-CHATEAU;;Auxi-le-Château
31;62;1;08;1;62063;1;;AVESNES-LE-COMTE;;Avesnes-le-Comte
31;62;1;09;1;62080;0;;BAPAUME;;Bapaume
31;62;1;10;1;62097;0;;BEAUMETZ-LES-LOGES;;Beaumetz-lès-Loges
31;62;1;11;1;62117;0;;BERTINCOURT;;Bertincourt
31;62;2;12;2;62119;0;;BETHUNE-NORD;;Béthune-Nord
31;62;3;13;2;62160;0;;BOULOGNE-SUR-MER-NORD-EST;;Boulogne-sur-Mer-Nord-Est
31;62;3;14;2;62160;0;;BOULOGNE-SUR-MER-SUD;;Boulogne-sur-Mer-Sud
31;62;6;15;2;62193;0;;CALAIS-NORD-OUEST;;Calais-Nord-Ouest
31;62;6;16;2;62193;0;;CALAIS-CENTRE;;Calais-Centre
31;62;2;17;1;62200;0;;CAMBRIN;;Cambrin
31;62;4;18;1;62204;0;;CAMPAGNE-LES-HESDIN;;Campagne-lès-Hesdin
31;62;7;19;1;62215;0;;CARVIN;;Carvin
31;62;1;20;1;62259;0;;CROISILLES;;Croisilles
31;62;3;21;1;62268;0;;DESVRES;;Desvres
31;62;4;22;1;62318;1;;ETAPLES;;Étaples
31;62;5;23;1;62325;0;;FAUQUEMBERGUES;;Fauquembergues
31;62;4;24;1;62364;0;;FRUGES;;Fruges
31;62;6;25;1;62397;0;;GUINES;;Guînes
31;62;4;26;1;62447;1;;HESDIN;;Hesdin
31;62;1;27;1;62451;1;;HEUCHIN;;Heuchin
31;62;2;28;2;62457;1;;HOUDAIN;;Houdain
31;62;4;29;1;62463;1;;HUCQUELIERS;;Hucqueliers
31;62;2;30;1;62491;0;;LAVENTIE;;Laventie
31;62;7;31;2;62498;0;;LENS-EST;;Lens-Est
31;62;7;32;2;62510;0;;LIEVIN-NORD;;Liévin-Nord
31;62;2;33;1;62516;0;;LILLERS;;Lillers
31;62;5;34;1;62534;0;;LUMBRES;;Lumbres
31;62;1;35;1;62559;0;;MARQUION;;Marquion
31;62;3;36;1;62560;0;;MARQUISE;;Marquise
31;62;4;37;1;62588;0;;MONTREUIL;;Montreuil
31;62;2;38;1;62620;0;;NORRENT-FONTES;;Norrent-Fontes
31;62;4;39;1;62647;2;(LE);PARCQ;(Le);Parcq
31;62;1;40;1;62649;0;;PAS-EN-ARTOIS;;Pas-en-Artois
31;62;5;41;2;62765;0;;SAINT-OMER-NORD;;Saint-Omer-Nord
31;62;5;42;2;62765;0;;SAINT-OMER-SUD;;Saint-Omer-Sud
31;62;1;43;1;62767;0;;SAINT-POL-SUR-TERNOISE;;Saint-Pol-sur-Ternoise
31;62;3;44;1;62773;0;;SAMER;;Samer
31;62;1;45;1;62861;0;;VIMY;;Vimy
31;62;1;46;1;62865;0;;VITRY-EN-ARTOIS;;Vitry-en-Artois
31;62;2;47;4;62178;0;;BRUAY-LA-BUISSIERE;;Bruay-la-Buissière
31;62;7;48;2;62427;1;;HENIN-BEAUMONT;;Hénin-Beaumont
31;62;7;49;2;62498;0;;LENS-NORD-EST;;Lens-Nord-Est
31;62;7;50;2;62498;0;;LENS-NORD-OUEST;;Lens-Nord-Ouest
31;62;7;51;1;62186;0;;BULLY-LES-MINES;;Bully-les-Mines
31;62;7;52;2;62065;1;;AVION;;Avion
31;62;2;53;2;62119;0;;BETHUNE-SUD;;Béthune-Sud
31;62;6;54;2;62193;0;;CALAIS-EST;;Calais-Est
31;62;7;55;1;62413;1;;HARNES;;Harnes
31;62;7;56;1;62497;0;;LEFOREST;;Leforest
31;62;2;57;1;62617;0;;NOEUX-LES-MINES;;Nœux-les-Mines
31;62;1;58;4;62041;1;;ARRAS-OUEST;;Arras-Ouest
31;62;7;59;1;62250;0;;COURRIERES;;Courrières
31;62;7;60;2;62510;0;;LIEVIN-SUD;;Liévin-Sud
31;62;3;61;1;62643;1;;OUTREAU;;Outreau
31;62;5;62;2;62040;1;;ARQUES;;Arques
31;62;2;63;1;62048;1;;AUCHEL;;Auchel
31;62;2;64;1;62083;0;;BARLIN;;Barlin
31;62;3;65;2;62160;0;;BOULOGNE-SUR-MER-NORD-OUEST;;Boulogne-sur-Mer-Nord-Ouest
31;62;6;66;4;62193;0;;CALAIS-SUD-EST;;Calais-Sud-Est
31;62;7;67;2;62724;0;;ROUVROY;;Rouvroy
31;62;7;68;1;62895;0;;WINGLES;;Wingles
31;62;4;69;1;62108;0;;BERCK;;Berck
31;62;2;70;2;62119;0;;BETHUNE-EST;;Béthune-Est
31;62;1;71;1;62263;0;;DAINVILLE;;Dainville
31;62;2;72;1;62270;0;;DIVION;;Divion
31;62;2;73;1;62276;0;;DOUVRIN;;Douvrin
31;62;7;74;2;62587;0;;MONTIGNY-EN-GOHELLE;;Montigny-en-Gohelle
31;62;7;75;1;62628;0;;NOYELLES-SOUS-LENS;;Noyelles-sous-Lens
31;62;3;76;2;62667;2;(LE);PORTEL;(Le);Portel
31;62;7;77;1;62737;0;;SAINS-EN-GOHELLE;;Sains-en-Gohelle
83;63;4;01;1;63001;1;;AIGUEPERSE;;Aigueperse
83;63;1;02;1;63003;1;;AMBERT;;Ambert
83;63;3;03;1;63009;1;;ARDES;;Ardes
83;63;1;04;1;63010;1;;ARLANC;;Arlanc
83;63;3;05;1;63038;0;;BESSE-ET-SAINT-ANASTAISE;;Besse-et-Saint-Anastaise
83;63;2;06;1;63040;0;;BILLOM;;Billom
83;63;2;07;1;63048;0;;BOURG-LASTIC;;Bourg-Lastic
83;63;3;08;1;63080;0;;CHAMPEIX;;Champeix
83;63;5;09;1;63102;0;;CHATELDON;;Châteldon
83;63;2;10;4;63113;0;;CLERMONT-FERRAND-EST;;Clermont-Ferrand-Est
83;63;2;11;4;63113;0;;CLERMONT-FERRAND-NORD;;Clermont-Ferrand-Nord
83;63;2;12;4;63113;0;;CLERMONT-FERRAND-SUD;;Clermont-Ferrand-Sud
83;63;2;13;4;63113;0;;CLERMONT-FERRAND-SUD-OUEST;;Clermont-Ferrand-Sud-Ouest
83;63;4;14;1;63116;0;;COMBRONDE;;Combronde
83;63;5;15;1;63125;0;;COURPIERE;;Courpière
83;63;1;16;1;63132;0;;CUNLHAT;;Cunlhat
83;63;4;17;1;63148;1;;ENNEZAT;;Ennezat
83;63;2;18;1;63175;1;;HERMENT;;Herment
83;63;3;19;1;63178;1;;ISSOIRE;;Issoire
83;63;3;20;1;63182;0;;JUMEAUX;;Jumeaux
83;63;3;21;1;63192;3;(LA);TOUR-D'AUVERGNE;(La);Tour-d'Auvergne
83;63;5;22;1;63195;0;;LEZOUX;;Lezoux
83;63;4;23;1;63206;0;;MANZAT;;Manzat
83;63;5;24;1;63210;0;;MARINGUES;;Maringues
83;63;4;25;1;63223;0;;MENAT;;Menat
83;63;4;26;1;63233;0;;MONTAIGUT;;Montaigut
83;63;1;27;1;63258;1;;OLLIERGUES;;Olliergues
83;63;4;28;1;63281;0;;PIONSAT;;Pionsat
83;63;4;29;1;63283;0;;PONTAUMUR;;Pontaumur
83;63;2;30;1;63284;0;;PONT-DU-CHATEAU;;Pont-du-Château
83;63;4;31;1;63285;0;;PONTGIBAUD;;Pontgibaud
83;63;4;32;1;63295;0;;RANDAN;;Randan
83;63;4;33;2;63300;0;;RIOM-EST;;Riom-Est
83;63;4;34;2;63300;0;;RIOM-OUEST;;Riom-Ouest
83;63;2;35;1;63305;0;;ROCHEFORT-MONTAGNE;;Rochefort-Montagne
83;63;1;36;1;63314;0;;SAINT-AMANT-ROCHE-SAVINE;;Saint-Amant-Roche-Savine
83;63;2;37;1;63315;0;;SAINT-AMANT-TALLENDE;;Saint-Amant-Tallende
83;63;1;38;1;63319;0;;SAINT-ANTHEME;;Saint-Anthème
83;63;2;39;1;63334;0;;SAINT-DIER-D'AUVERGNE;;Saint-Dier-d'Auvergne
83;63;3;40;1;63352;0;;SAINT-GERMAIN-LEMBRON;;Saint-Germain-Lembron
83;63;1;41;1;63353;0;;SAINT-GERMAIN-L'HERM;;Saint-Germain-l'Herm
83;63;4;42;1;63354;0;;SAINT-GERVAIS-D'AUVERGNE;;Saint-Gervais-d'Auvergne
83;63;5;43;1;63393;0;;SAINT-REMY-SUR-DUROLLE;;Saint-Rémy-sur-Durolle
83;63;3;44;1;63415;0;;SAUXILLANGES;;Sauxillanges
83;63;3;45;1;63426;0;;TAUVES;;Tauves
83;63;5;46;1;63430;0;;THIERS;;Thiers
83;63;2;47;1;63453;0;;VERTAIZON;;Vertaizon
83;63;2;48;1;63455;0;;VEYRE-MONTON;;Veyre-Monton
83;63;2;49;1;63457;0;;VIC-LE-COMTE;;Vic-le-Comte
83;63;1;50;1;63465;0;;VIVEROLS;;Viverols
83;63;2;51;4;63113;0;;CLERMONT-FERRAND-CENTRE;;Clermont-Ferrand-Centre
83;63;2;52;4;63113;0;;CLERMONT-FERRAND-NORD-OUEST;;Clermont-Ferrand-Nord-Ouest
83;63;2;53;4;63113;0;;CLERMONT-FERRAND-OUEST;;Clermont-Ferrand-Ouest
83;63;2;54;4;63113;0;;CLERMONT-FERRAND-SUD-EST;;Clermont-Ferrand-Sud-Est
83;63;2;55;1;63014;1;;AUBIERE;;Aubière
83;63;2;56;1;63032;0;;BEAUMONT;;Beaumont
83;63;2;57;1;63075;0;;CHAMALIERES;;Chamalières
83;63;2;58;1;63124;0;;COURNON-D'AUVERGNE;;Cournon-d'Auvergne
83;63;2;59;1;63164;0;;GERZAT;;Gerzat
83;63;2;60;4;63113;0;;MONTFERRAND;;Montferrand
83;63;2;61;1;63308;0;;ROYAT;;Royat
72;64;2;01;1;64006;1;;ACCOUS;;Accous
72;64;2;02;1;64029;1;;ARAMITS;;Aramits
72;64;3;03;2;64057;1;;ARTHEZ-DE-BEARN;;Arthez-de-Béarn
72;64;2;04;1;64062;1;;ARUDY;;Arudy
72;64;3;05;1;64063;1;;ARZACQ-ARRAZIGUET;;Arzacq-Arraziguet
72;64;1;06;4;64102;0;;BAYONNE-EST;;Bayonne-Est
72;64;1;07;2;64102;0;;BAYONNE-NORD;;Bayonne-Nord
72;64;1;08;4;64122;0;;BIARRITZ-EST;;Biarritz-Est
72;64;1;09;1;64123;0;;BIDACHE;;Bidache
72;64;1;10;1;64213;1;;ESPELETTE;;Espelette
72;64;3;11;1;64233;0;;GARLIN;;Garlin
72;64;1;12;1;64256;1;;HASPARREN;;Hasparren
72;64;1;13;1;64271;1;;IHOLDY;;Iholdy
72;64;1;14;1;64289;3;(LA);BASTIDE-CLAIRENCE;(La);Bastide-Clairence
72;64;3;15;2;64301;0;;LAGOR;;Lagor
72;64;2;16;1;64320;0;;LARUNS;;Laruns
72;64;2;17;1;64324;0;;LASSEUBE;;Lasseube
72;64;3;18;1;64331;0;;LEMBEYE;;Lembeye
72;64;3;19;1;64335;0;;LESCAR;;Lescar
72;64;2;20;1;64371;0;;MAULEON-LICHARRE;;Mauléon-Licharre
72;64;2;21;1;64393;0;;MONEIN;;Monein
72;64;3;22;1;64398;0;;MONTANER;;Montaner
72;64;3;23;1;64405;0;;MORLAAS;;Morlaàs
72;64;2;24;1;64416;0;;NAVARRENX;;Navarrenx
72;64;3;25;2;64417;0;;NAY-EST;;Nay-Est
72;64;3;26;2;64417;0;;NAY-OUEST;;Nay-Ouest
72;64;2;27;2;64422;1;;OLORON-SAINTE-MARIE-EST;;Oloron-Sainte-Marie-Est
72;64;2;28;2;64422;1;;OLORON-SAINTE-MARIE-OUEST;;Oloron-Sainte-Marie-Ouest
72;64;3;29;1;64430;1;;ORTHEZ;;Orthez
72;64;3;30;4;64445;0;;PAU-CENTRE;;Pau-Centre
72;64;3;31;2;64445;0;;PAU-EST;;Pau-Est
72;64;3;32;1;64453;0;;PONTACQ;;Pontacq
72;64;1;33;1;64477;0;;SAINT-ETIENNE-DE-BAIGORRY;;Saint-Étienne-de-Baïgorry
72;64;1;34;1;64483;0;;SAINT-JEAN-DE-LUZ;;Saint-Jean-de-Luz
72;64;1;35;1;64485;0;;SAINT-JEAN-PIED-DE-PORT;;Saint-Jean-Pied-de-Port
72;64;1;36;1;64493;0;;SAINT-PALAIS;;Saint-Palais
72;64;3;37;1;64499;0;;SALIES-DE-BEARN;;Salies-de-Béarn
72;64;2;38;1;64513;0;;SAUVETERRE-DE-BEARN;;Sauveterre-de-Béarn
72;64;2;39;1;64533;0;;TARDETS-SORHOLUS;;Tardets-Sorholus
72;64;3;40;1;64536;0;;THEZE;;Thèze
72;64;1;41;1;64547;1;;USTARITZ;;Ustaritz
72;64;1;42;4;64024;1;;ANGLET-NORD;;Anglet-Nord
72;64;1;43;4;64102;0;;BAYONNE-OUEST;;Bayonne-Ouest
72;64;1;44;4;64122;0;;BIARRITZ-OUEST;;Biarritz-Ouest
72;64;1;45;1;64260;1;;HENDAYE;;Hendaye
72;64;3;46;2;64445;0;;JURANCON;;Jurançon
72;64;3;47;2;64445;0;;PAU-SUD;;Pau-Sud
72;64;3;48;2;64445;0;;PAU-OUEST;;Pau-Ouest
72;64;3;49;4;64445;0;;PAU-NORD;;Pau-Nord
72;64;1;50;4;64024;1;;ANGLET-SUD;;Anglet-Sud
72;64;3;51;1;64129;0;;BILLERE;;Billère
72;64;1;52;1;64496;0;;SAINT-PIERRE-D'IRUBE;;Saint-Pierre-d'Irube
73;65;1;01;1;65025;1;;ARGELES-GAZOST;;Argelès-Gazost
73;65;2;02;1;65031;1;;ARREAU;;Arreau
73;65;1;03;1;65045;1;;AUCUN;;Aucun
73;65;2;04;1;65059;0;;BAGNERES-DE-BIGORRE;;Bagnères-de-Bigorre
73;65;2;05;1;65069;3;(LA);BARTHE-DE-NESTE;(La);Barthe-de-Neste
73;65;2;06;1;65099;0;;BORDERES-LOURON;;Bordères-Louron
73;65;2;07;1;65123;0;;CAMPAN;;Campan
73;65;3;08;1;65129;0;;CASTELNAU-MAGNOAC;;Castelnau-Magnoac
73;65;3;09;1;65130;0;;CASTELNAU-RIVIERE-BASSE;;Castelnau-Rivière-Basse
73;65;3;10;1;65183;0;;GALAN;;Galan
73;65;2;11;1;65258;0;;LANNEMEZAN;;Lannemezan
73;65;1;12;2;65286;0;;LOURDES-EST;;Lourdes-Est
73;65;1;13;1;65295;0;;LUZ-SAINT-SAUVEUR;;Luz-Saint-Sauveur
73;65;3;14;1;65304;0;;MAUBOURGUET;;Maubourguet
73;65;2;15;1;65305;0;;MAULEON-BAROUSSE;;Mauléon-Barousse
73;65;3;16;1;65344;1;;OSSUN;;Ossun
73;65;3;17;1;65369;0;;POUYASTRUC;;Pouyastruc
73;65;3;18;1;65375;0;;RABASTENS-DE-BIGORRE;;Rabastens-de-Bigorre
73;65;2;19;1;65389;0;;SAINT-LAURENT-DE-NESTE;;Saint-Laurent-de-Neste
73;65;1;20;1;65395;0;;SAINT-PE-DE-BIGORRE;;Saint-Pé-de-Bigorre
73;65;3;21;1;65047;1;;AUREILHAN;;Aureilhan
73;65;3;22;1;65417;0;;SEMEAC;;Séméac
73;65;3;23;1;65447;0;;TOURNAY;;Tournay
73;65;3;24;1;65452;0;;TRIE-SUR-BAISE;;Trie-sur-Baïse
73;65;3;25;1;65460;0;;VIC-EN-BIGORRE;;Vic-en-Bigorre
73;65;2;26;1;65465;0;;VIELLE-AURE;;Vielle-Aure
73;65;1;27;2;65286;0;;LOURDES-OUEST;;Lourdes-Ouest
73;65;3;28;4;65440;0;;TARBES  1ER CANTON;;Tarbes  1er Canton
73;65;3;29;4;65440;0;;TARBES  2E  CANTON;;Tarbes  2e  Canton
73;65;3;30;4;65440;0;;TARBES  3E  CANTON;;Tarbes  3e  Canton
73;65;3;31;4;65440;0;;TARBES  4E  CANTON;;Tarbes  4e  Canton
73;65;3;32;4;65440;0;;TARBES  5E  CANTON;;Tarbes  5e  Canton
73;65;3;33;1;65100;0;;BORDERES-SUR-L'ECHEZ;;Bordères-sur-l'Échez
73;65;3;34;1;65251;0;;LALOUBERE;;Laloubère
91;66;1;01;1;66008;1;;ARGELES-SUR-MER;;Argelès-sur-Mer
91;66;1;02;1;66009;1;;ARLES-SUR-TECH;;Arles-sur-Tech
91;66;1;03;1;66049;0;;CERET;;Céret
91;66;2;04;1;66096;0;;LATOUR-DE-FRANCE;;Latour-de-France
91;66;2;05;1;66108;0;;MILLAS;;Millas
91;66;3;06;1;66117;0;;MONT-LOUIS;;Mont-Louis
91;66;3;07;1;66125;1;;OLETTE;;Olette
91;66;2;08;4;66136;0;;PERPIGNAN  1ER CANTON;;Perpignan  1er Canton
91;66;2;09;4;66136;0;;PERPIGNAN  2E  CANTON;;Perpignan  2e  Canton
91;66;3;10;1;66149;0;;PRADES;;Prades
91;66;1;11;1;66150;0;;PRATS-DE-MOLLO-LA-PRESTE;;Prats-de-Mollo-la-Preste
91;66;2;12;1;66164;0;;RIVESALTES;;Rivesaltes
91;66;3;13;1;66167;0;;SAILLAGOUSE;;Saillagouse
91;66;2;14;1;66180;0;;SAINT-LAURENT-DE-LA-SALANQUE;;Saint-Laurent-de-la-Salanque
91;66;2;15;1;66187;0;;SAINT-PAUL-DE-FENOUILLET;;Saint-Paul-de-Fenouillet
91;66;3;16;1;66198;0;;SOURNIA;;Sournia
91;66;2;17;1;66210;0;;THUIR;;Thuir
91;66;3;18;1;66230;0;;VINCA;;Vinça
91;66;1;19;1;66148;0;;COTE VERMEILLE;;Côte Vermeille
91;66;2;20;2;66136;0;;PERPIGNAN  3E  CANTON;;Perpignan  3e  Canton
91;66;2;21;4;66136;0;;PERPIGNAN  4E  CANTON;;Perpignan  4e  Canton
91;66;2;22;4;66136;0;;PERPIGNAN  5E  CANTON;;Perpignan  5e  Canton
91;66;2;23;4;66136;0;;PERPIGNAN  6E  CANTON;;Perpignan  6e  Canton
91;66;2;24;2;66136;0;;PERPIGNAN  7E  CANTON;;Perpignan  7e  Canton
91;66;2;25;4;66136;0;;PERPIGNAN  8E  CANTON;;Perpignan  8e  Canton
91;66;2;26;4;66136;0;;PERPIGNAN  9E  CANTON;;Perpignan  9e  Canton
91;66;2;27;1;66171;3;(LA);COTE RADIEUSE;(La);Côte Radieuse
91;66;2;28;1;66065;1;;ELNE;;Elne
91;66;2;29;1;66213;0;;TOULOUGES;;Toulouges
91;66;2;30;1;66172;0;;SAINT-ESTEVE;;Saint-Estève
91;66;2;31;1;66037;0;;CANET-EN-ROUSSILLON;;Canet-en-Roussillon
42;67;5;01;1;67021;0;;BARR;;Barr
42;67;5;02;1;67028;0;;BENFELD;;Benfeld
42;67;2;03;1;67046;0;;BISCHWILLER;;Bischwiller
42;67;4;04;1;67061;0;;BOUXWILLER;;Bouxwiller
42;67;6;05;1;67067;0;;BRUMATH;;Brumath
42;67;4;06;1;67105;0;;DRULINGEN;;Drulingen
42;67;5;07;1;67130;1;;ERSTEIN;;Erstein
42;67;6;08;1;67152;0;;GEISPOLSHEIM;;Geispolsheim
42;67;2;09;1;67180;0;;HAGUENAU;;Haguenau
42;67;6;10;1;67202;0;;HOCHFELDEN;;Hochfelden
42;67;7;11;1;67261;0;;LAUTERBOURG;;Lauterbourg
42;67;5;12;1;67281;0;;MARCKOLSHEIM;;Marckolsheim
42;67;4;13;1;67283;0;;MARMOUTIER;;Marmoutier
42;67;3;14;1;67300;0;;MOLSHEIM;;Molsheim
42;67;2;15;1;67324;0;;NIEDERBRONN-LES-BAINS;;Niederbronn-les-Bains
42;67;5;16;1;67348;1;;OBERNAI;;Obernai
42;67;4;17;1;67371;3;(LA);PETITE-PIERRE;(La);Petite-Pierre
42;67;3;18;1;67411;0;;ROSHEIM;;Rosheim
42;67;3;19;1;67421;0;;SAALES;;Saales
42;67;4;20;1;67434;0;;SARRE-UNION;;Sarre-Union
42;67;4;21;1;67437;0;;SAVERNE;;Saverne
42;67;6;22;1;67447;0;;SCHILTIGHEIM;;Schiltigheim
42;67;3;23;1;67448;0;;SCHIRMECK;;Schirmeck
42;67;5;24;1;67462;0;;SELESTAT;;Sélestat
42;67;7;25;1;67463;0;;SELTZ;;Seltz
42;67;7;26;1;67474;0;;SOULTZ-SOUS-FORETS;;Soultz-sous-Forêts
42;67;8;27;4;67482;0;;STRASBOURG  1ER CANTON;;Strasbourg  1er Canton
42;67;8;28;4;67482;0;;STRASBOURG  2E  CANTON;;Strasbourg  2e  Canton
42;67;8;29;4;67482;0;;STRASBOURG  3E  CANTON;;Strasbourg  3e  Canton
42;67;8;30;4;67482;0;;STRASBOURG  4E  CANTON;;Strasbourg  4e  Canton
42;67;6;31;1;67495;0;;TRUCHTERSHEIM;;Truchtersheim
42;67;5;32;1;67507;0;;VILLE;;Villé
42;67;3;33;1;67520;0;;WASSELONNE;;Wasselonne
42;67;7;34;1;67544;0;;WISSEMBOURG;;Wissembourg
42;67;7;35;1;67550;0;;WOERTH;;Wœrth
42;67;8;36;4;67482;0;;STRASBOURG  5E  CANTON;;Strasbourg  5e  Canton
42;67;8;37;4;67482;0;;STRASBOURG  6E  CANTON;;Strasbourg  6e  Canton
42;67;8;38;4;67482;0;;STRASBOURG  7E  CANTON;;Strasbourg  7e  Canton
42;67;8;39;4;67482;0;;STRASBOURG  8E  CANTON;;Strasbourg  8e  Canton
42;67;8;40;4;67482;0;;STRASBOURG  9E  CANTON;;Strasbourg  9e  Canton
42;67;8;41;4;67482;0;;STRASBOURG 10E  CANTON;;Strasbourg 10e  Canton
42;67;6;42;1;67218;1;;ILLKIRCH-GRAFFENSTADEN;;Illkirch-Graffenstaden
42;67;6;43;1;67309;0;;MUNDOLSHEIM;;Mundolsheim
42;67;6;44;1;67043;0;;BISCHHEIM;;Bischheim
42;68;1;01;1;68004;1;;ALTKIRCH;;Altkirch
42;68;2;02;1;68007;1;;ANDOLSHEIM;;Andolsheim
42;68;6;03;1;68063;0;;CERNAY;;Cernay
42;68;2;04;4;68066;0;;COLMAR-NORD;;Colmar-Nord
42;68;1;05;1;68068;0;;DANNEMARIE;;Dannemarie
42;68;3;06;1;68082;1;;ENSISHEIM;;Ensisheim
42;68;1;07;1;68090;0;;FERRETTE;;Ferrette
42;68;3;08;1;68112;0;;GUEBWILLER;;Guebwiller
42;68;4;09;1;68118;0;;HABSHEIM;;Habsheim
42;68;1;10;1;68138;0;;HIRSINGUE;;Hirsingue
42;68;4;11;1;68149;0;;HUNINGUE;;Huningue
42;68;5;12;1;68162;0;;KAYSERSBERG;;Kaysersberg
42;68;4;13;1;68309;0;;SIERENTZ;;Sierentz
42;68;5;14;1;68175;0;;LAPOUTROIE;;Lapoutroie
42;68;6;15;1;68201;0;;MASEVAUX;;Masevaux
42;68;4;16;4;68224;0;;MULHOUSE-NORD;;Mulhouse-Nord
42;68;4;17;2;68224;0;;MULHOUSE-SUD;;Mulhouse-Sud
42;68;2;18;1;68226;0;;MUNSTER;;Munster
42;68;2;19;1;68231;0;;NEUF-BRISACH;;Neuf-Brisach
42;68;5;20;1;68269;0;;RIBEAUVILLE;;Ribeauvillé
42;68;3;21;1;68287;0;;ROUFFACH;;Rouffach
42;68;6;22;1;68292;0;;SAINT-AMARIN;;Saint-Amarin
42;68;5;23;1;68298;0;;SAINTE-MARIE-AUX-MINES;;Sainte-Marie-aux-Mines
42;68;3;24;1;68315;0;;SOULTZ-HAUT-RHIN;;Soultz-Haut-Rhin
42;68;6;25;1;68334;0;;THANN;;Thann
42;68;2;26;1;68374;0;;WINTZENHEIM;;Wintzenheim
42;68;4;27;1;68376;0;;WITTENHEIM;;Wittenheim
42;68;2;28;2;68066;0;;COLMAR-SUD;;Colmar-Sud
42;68;4;29;4;68224;0;;MULHOUSE-EST;;Mulhouse-Est
42;68;4;30;4;68224;0;;MULHOUSE-OUEST;;Mulhouse-Ouest
42;68;4;31;1;68154;1;;ILLZACH;;Illzach
82;69;2;01;1;69006;1;;AMPLEPUIS;;Amplepuis
82;69;2;02;1;69009;1;;ANSE;;Anse
82;69;1;03;1;69010;5;(L');ARBRESLE;(L');Arbresle
82;69;2;04;1;69018;0;;BEAUJEU;;Beaujeu
82;69;2;05;1;69019;0;;BELLEVILLE;;Belleville
82;69;2;06;1;69024;2;(LE);BOIS-D'OINGT;(Le);Bois-d'Oingt
82;69;1;07;1;69064;0;;CONDRIEU;;Condrieu
82;69;1;08;1;69091;0;;GIVORS;;Givors
82;69;2;09;1;69107;0;;LAMURE-SUR-AZERGUES;;Lamure-sur-Azergues
82;69;1;10;1;69116;0;;LIMONEST;;Limonest
82;69;1;11;4;69123;0;;LYON-I;;Lyon-I
82;69;1;13;4;69123;0;;LYON-II;;Lyon-II
82;69;1;14;4;69123;0;;LYON-III;;Lyon-III
82;69;1;15;4;69123;0;;LYON-IV;;Lyon-IV
82;69;1;16;4;69123;0;;LYON-V;;Lyon-V
82;69;1;17;4;69123;0;;LYON-VI;;Lyon-VI
82;69;1;18;4;69123;0;;LYON-VII;;Lyon-VII
82;69;1;19;4;69123;0;;LYON-VIII;;Lyon-VIII
82;69;1;20;4;69123;0;;LYON-IX;;Lyon-IX
82;69;1;21;4;69123;0;;LYON-XIII;;Lyon-XIII
82;69;1;22;4;69123;0;;LYON-XIV;;Lyon-XIV
82;69;2;23;1;69135;0;;MONSOLS;;Monsols
82;69;1;24;1;69141;0;;MORNANT;;Mornant
82;69;1;25;1;69143;0;;NEUVILLE-SUR-SAONE;;Neuville-sur-Saône
82;69;1;26;1;69204;0;;SAINT-GENIS-LAVAL;;Saint-Genis-Laval
82;69;1;27;1;69220;0;;SAINT-LAURENT-DE-CHAMOUSSET;;Saint-Laurent-de-Chamousset
